x1,x2,x3,x4,y
5.231477187152814,10.352223334650656,11.774781868609303,3.1882084864076856,3.7518897646211147
6.4850802135137755,16.089944297747813,7.175112307597514,3.5358616170344925,-5.660866608400739
8.99611583656986,15.905980640265515,6.102489977664164,1.116860171285996,-0.3493296777874897
1.0386594205539657,10.46649029130895,14.541932300965088,3.1062293966099666,-3.7686653639367025
3.117446759944756,11.77667829726433,13.675678765959933,1.0702295799266222,-2.025867241512793
0.7810331911899548,18.00622024075961,8.206351021019936,1.2985470033715343,-18.542256713051977
9.378701885604213,12.68960812629251,13.916148057142962,4.9523413052261365,8.574514843218857
9.590869876126133,12.303380447761292,7.0334487462642645,3.195901975408148,6.913940377677879
1.9124218487015632,18.503783567760653,10.591184039772598,2.5748168555608055,-14.223534318683862
9.540211444294593,18.650493741903,13.53089891818317,3.1071156645187994,-0.02440025008909319
4.440482739803796,14.296825616125524,10.27379127952232,2.057427718263295,-3.6619236072686427
2.6342439048125144,16.002380235886438,8.278039536139406,1.6782648583210436,-9.485119528504663
6.6989771540716525,13.023603405599584,14.214302875323286,4.483489979174054,3.7299709394852574
3.762683149324123,13.602586411700852,12.438506354940904,4.23059320664807,-2.3034836101452716
9.854661298528445,17.722147106012685,12.485875933005431,2.1232089204940756,1.0699801502602275
6.670733014192751,16.1796576916293,13.672057664539501,4.879346779345872,0.14777796679605615
9.914673999458861,17.188225406775967,12.172312048224185,1.8567797695157195,3.3362077766202822
9.735644739781344,14.683132573789578,8.102663084297033,4.290685785177103,5.722489472602634
1.8145632425267155,18.68138468423006,12.728013440049347,3.9128615844926284,-15.92503103477295
4.413719974441102,10.25580342795154,12.987643064347703,4.141235521485587,3.0961099941862957
6.727933834766038,17.209237037206996,7.190976331223789,2.2970065860234,-6.9097863821457315
6.535675840760767,13.738510421943962,9.842773665336768,4.963728190581476,0.05325150036552834
3.8303923810561633,11.530659763212629,12.394931414359055,4.833851720840631,-2.1655598240557428
6.692318023693085,14.595411398324654,12.007421832233067,3.3702181914971256,0.4123223028670676
7.198356424550446,13.898750418482297,8.300409120790928,1.5556621054373405,-0.1605547235073217
7.833644573602334,16.570148367685142,6.334706137238992,3.680136966388849,-3.72365015832642
3.2098254002384783,19.995425742998258,7.097461627619647,1.946845466601959,-16.1980221667593
0.9706066849775918,12.053430288945133,14.031997009880609,1.449214695754316,-8.499167628026608
8.344176138907242,17.293166490937576,5.292255321845818,4.339489870726316,-4.553350301815439
0.25222518201502453,17.09024152734068,9.930981628163053,3.900217200838287,-18.106452623754382
2.3876823884652563,19.697872034716728,8.795447923783872,2.2043933979203616,-17.002265248399265
8.571083369294954,16.700143776816915,14.583189677921789,1.7406081420637194,3.521159740913097
0.5046040439127475,15.318473353823713,13.54473694104448,4.9475991977467295,-12.44914144065263
1.941091840482131,17.370397957468,6.948331759008531,2.6409531442111467,-16.203081694272267
4.759056742896544,11.145956485702836,11.795404352503986,2.519092807914156,2.8210688796023575
2.351836547519899,16.148438796556544,7.60314442378635,1.1546146586971213,-12.292763290017234
3.5910162581321203,13.110880484073334,12.00628837710322,1.2190514746960663,-3.4976092064203583
1.4516351713383846,19.092350096686676,5.467495502874524,3.7646418772247525,-18.878466541922332
1.356380213214029,19.937760772324445,6.921215042226333,1.1890692900055697,-20.638866007735068
0.9778801108566582,19.616436876719956,14.534250830717273,3.121809317413657,-17.815285435002192
1.516847042112811,12.363091191275712,6.46920934442409,4.2512828161981595,-8.022901183616463
1.445197281328413,12.926056645765458,7.037035087290327,1.8078837887468504,-9.643918111874708
0.2947437342878956,17.95557785195153,8.089904214733243,3.700136928936589,-19.964557907491987
7.292148171732476,13.433036850749998,8.098274769251848,1.5382723934816038,0.4234365446713739
6.761938857689385,11.56595114451634,8.837759868407598,2.412884634011943,3.4772685290571697
4.435385126434008,16.25195376027278,6.521844159240569,3.5321894192760173,-8.979769359806358
1.248753608116313,12.120035700648533,7.054706736290162,1.100193625798175,-9.452614457735933
1.75773765532806,15.4216895879999,11.694641760583472,3.8695056818391613,-11.326786642818362
6.096984257895941,18.756834239009905,5.488914597168141,1.5749001451838343,-10.142764295630393
2.7189770592593723,15.77293035784325,10.529058827362235,2.360102297261251,-8.23412623809461
7.127639980674406,14.122925309353771,7.8148377400531235,3.208095823733161,0.3377291413817305
